class,conversation,augmented_conversation,translation_check
일반 대화,요즘 재택근무하니까 출퇴근 스트레스는 사라졌지만❤️집에서 일하니 참 피곤해 돌아버릴 지경이야.❤️인터넷 끊기면 작업 다 죽으니까 미치도록 중국산 라우터가 원망스러워.❤️전화해도 AS센터는 미안하단 말만 반복하더라.❤️제발 제대로 수리 좀 해달라고 꼬박꼬박 연락할 예정이야.❤️이러다 프로젝트 다 망칠 것 같아.❤️다음부턴 장비 사기 전에 리뷰 제대로 보고 사야겠어.❤️재택근무 장점도 있지만 이렇게 네트워크가 안 되면 진짜 미칠 노릇이야.,"요즘 재택근무 덕분에 출퇴근 스트레스는 없어졌지만 <LF>, 집에서 일하다 보면 미칠 정도로 정말 힘들어요. <LF> 인터넷이 끊기면 모든 일이 멈추니까 이 중국산 공유기가 너무 밉습니다. <LF> 전화해도 서비스 센터에서는 계속 미안하다고만 하네요. <LF> 앞으로도 꾸준히 연락해서 제대로 고쳐달라고 졸라야 할 것 같아요. <LF> 이러다 프로젝트 전체가 망할 것 같은 기분이에요. <LF> 이제부터는 어떤 장비든 구매하기 전에 후기부터 꼼꼼히 살펴볼 겁니다. <LF> 재택근무의 장점도 많지만, 네트워크가 이렇게 안 터지면 정말 미치겠어요.",True
일반 대화,마트에서 장 보는데 채소 가격이 또 폭등했더라.❤️지갑 무겁다던데 뭐가 무겁나 싶어 돌아버릴 거 같아.❤️채소 한 봉지에 1만 원이라니 기분 나빠 죽겠어.❤️점원한테 따지니 미안하다면서 회사 방침이라고만 하더라.❤️제발 좀 안정된 가격으로 판매해줬으면 좋겠어.❤️이러니 집밥은 사치라고 하는 거겠지?❤️다음 주엔 할인 쿠폰 노려봐야겠다.❤️이러다가 월말 예산 결산도 못 할까 봐 두려워.,"마트에서 장을 봤는데 야채 가격이 또 다시 치솟았어요.<LF> 지갑은 무겁다고들 하지만, 뭘 가지고 무겁다고 해야 할지 모르겠네요—정신이 하나도 안 잡히는 기분이에요.<LF> 야채 한 봉지에 만 원이라니, 너무 속상해서 죽을 것 같아요.<LF> 점원에게 불평을 했더니 그냥 미안하다고 하고, 회사 방침이라네요.<LF> 정말 가격이 좀 더 안정적이었으면 좋겠어요.<LF> 요즘 집밥이 사치인 이유가 다 있네요, 그쵸?<LF> 다음 주에는 할인 쿠폰 잘 챙겨야겠어요.<LF> 이대로 가면 이번 달 말까지 예산도 맞추지 못할까 봐 걱정이에요.",True
일반 대화,헬스장 등록하고 몇 번 갔더니 기구마다 사람 몰려서 못 쓰겠어.❤️사람들 서로 자리 차지하느라 갈등 생기고 돌아버릴 지경이야.❤️매니저에게 항의했더니 미안하단다만 해결책은 없대.❤️제발 이용 시간대 좀 분산시켜줬으면 좋겠어.❤️이러다 운동가다가 싸움 날 것 같은 기분이야.❤️다음부턴 집에서 유튜브 따라 해야겠다.❤️이용권 갱신도 생각 중인데 계속 이 모양이면 또 고민이야.,"헬스장에 등록해서 몇 번 갔는데, 모든 기구가 붐벼서 사용할 수가 없어요. <LF> 사람들끼리 자리 때문에 싸우고 있어서 정말 미치겠어요. <LF> 매니저에게 불만을 이야기했더니 사과는 했지만 해결책이 없다고 하더라고요. <LF> 사용 시간을 조절해줬으면 정말 좋겠어요. <LF> 이러다 진짜 싸움 날 것 같아요. <LF> 다음부터는 집에서 유튜브 운동 영상을 따라 할 생각이에요. <LF> 회원권 갱신도 고민 중인데, 이 상태가 계속되면 확실히 모르겠어요.",True
일반 대화,강아지 목줄 풀린 사이에 길거리 교통사고 날 뻔했어.❤️죽을 뻔한 녀석 잡아오는 동안 핏줄이 터질 듯 긴장했지.❤️주변 사람들 끼어들어서 경찰 부르자는 분위기까지 됐어.❤️다행히 아무도 다치지 않아서 다행이지만 기분은 더럽네.❤️이제는 몸살 나도록 작은 끈도 이중으로 꽉 채울 생각이야.❤️다른 애견인들도 제발 목줄 단단히 해줬으면 좋겠다.❤️이 사건으로 반려견 안전 관리에 더 신경 쓰게 됐어.,"내 개가 목줄이 풀려서 차에 거의 치일 뻔했어요. <LF> 너무 긴장돼서 작은 녀석을 잡으면서 혈관이 터질 것 같았어요. <LF> 근처 사람들이 나서서 심지어 경찰에 신고하자고도 했답니다. <LF> 다행히 아무도 다치지 않았지만, 그래도 마음이 너무 무거웠어요. <LF> 앞으로는 목줄이 아플 정도로 단단히 두 겹으로 고정할 계획이에요. <LF> 다른 반려인들도 꼭 목줄을 단단히 확인해 주셨으면 좋겠어요. <LF> 이번 사건 덕분에 제 개의 안전 관리에 훨씬 더 신경 쓰게 되었답니다.",True
일반 대화,주말 여행 예약 사이트 오류로 방이 취소돼서 미칠 듯 답답했어.❤️연락해보니 시스템 오류라 미안하단 얘기만 반복하더라.❤️제발 제값 주고 예약한 방은 보장해줬으면 좋겠어.❤️이러다 사기 당한 기분이야.❤️다음부턴 예약 다시 확인 문자까지 받아야겠어.❤️여행 전날까지 잠도 못 잤어.❤️예약 대행 업체를 쓰면 이런 문제를 예방할 수 있을까 고민 중이야.❤️미리 배송 일정을 꼼꼼히 확인하지 않은 내 잘못이지만 너무 황당해.,"주말 여행 예약이 웹사이트 오류로 취소되어 미칠 듯이 화가 났어요. <LF> 연락했더니 시스템 장애 때문에 죄송하다고만 계속 말하더라고요. <LF> 우리가 정가를 내고 예약한 객실은 확실히 보장해줬으면 정말 좋겠어요. <LF> 지금 이 순간, 사기를 당한 기분이에요. <LF> 앞으로는 예약 후 꼭 확인 문자를 받을 거예요. <LF> 여행 전날 밤에는 잠도 잘 수가 없었답니다. <LF> 이런 문제를 예방하려면 여행사를 이용하는 게 나을지 고민 중이에요. <LF> 배송 일정도 미리 꼼꼼히 확인하지 않은 제 잘못이지만, 이 상황이 너무 어이가 없어요.",True
일반 대화,온라인 수업 중에 마이크 오류 나서 목소리가 계속 울려서 미친 듯 민망했어.❤️교수님한테 죄송하단 말만 하고 계속 해결 못 해서 기분 더럽더라.❤️제발 내일은 장비 꼼꼼히 점검해야겠다.❤️이러다 강의 듣는 사람들까지 불편하게 만드는 거 아닌가 싶어.❤️다음부턴 미리 시험강의라도 해봐야겠어.❤️다음 수업 전에 테스트라도 꼭 진행해봐야겠다.❤️장비 이상 시 대체 기계를 사용할 수 있도록 요청할 생각이야.,"온라인 수업 중에 마이크가 고장 나서 제 목소리가 계속 울려 퍼져서 정말 당황스러웠어요. <LF> 교수님께 계속 사과했지만 문제를 해결하지 못해 더 속상했답니다. <LF> 내일은 반드시 장비를 꼼꼼히 점검해야겠어요. <LF> 이 때문에 다른 학생들도 불편했을까 봐 걱정이 되네요. <LF> 다음에는 미리 시범 강의를 해봐야겠어요. <LF> 다음 수업 전에 꼭 장비 테스트를 해야겠어요. <LF> 만약 장비에 문제가 있으면, 백업 기기를 요청할 계획입니다.",True
일반 대화,아파트 옆집 욕실에서 매일 물 새서 천장 물이 떨어지더라.❤️미칠 듯 짜증나서 관리실에 신고했는데 미안하단 말 외엔 조치가 없어.❤️제발 하루빨리 수리해줬으면 좋겠어.❤️이러다 집 천장까지 무너질 것 같아.❤️밤마다 물 떨어지는 소리에 잠도 못 자.❤️다음주엔 이사 고민해야 할 판이야.❤️관리실 담당자 이메일도 추가로 보내둘 생각이야.❤️이번 주 내로 수리 완료될 수 있도록 계속 독촉해야겠어.,"옆집 욕실에서 매일 물이 새서 천장에서 물이 떨어지고 있어요.<LF> 정말 미칠 것 같을 정도로 답답해서 관리사무소에 신고했는데, 사과만 할 뿐 아무 조치도 취하지 않더라고요.<LF> 얼른 고쳐주길 정말 바라고 있어요.<LF> 이대로 가면 천장이 무너지지 않을까 걱정돼요.<LF> 물 떨어지는 소리 때문에 밤에도 제대로 잠을 잘 수가 없어요.<LF> 아마 다음 주에는 이사도 고려해야 할 것 같아요.<LF> 관리사무소 담당자에게 추가로 이메일을 보낼 생각도 하고 있어요.<LF> 이번 주 안에 꼭 수리가 완료되도록 계속 압박해야겠어요.",True
일반 대화,회사 ERP 시스템 로그인 못 해서 업무가 모두 죽었어.❤️IT부서에 전화했더니 시스템 점검 중이라 미안하다더라.❤️제발 이런 시골틱 시스템 좀 바꿔줬으면 좋겠어.❤️이러다 월급도 안 받을 기분이야.❤️다음부턴 VPN이든 뭐든 백업 플랜 만들어야겠어.❤️진짜 미치고 팔짝 뛰고 싶다.❤️IT부서에 개선 요청서도 정식으로 제출하려고 해.❤️더 이상의 업무 지연은 용납 못 하니 빠른 개선을 원해.,"회사 ERP 시스템에 로그인할 수 없어서 모든 업무가 중단되었어요. <LF> IT 부서에 전화했더니 사과하면서 시스템 점검 중이라 하더라고요. <LF> 정말 이 낡고 시골스러운 시스템을 교체해 주었으면 좋겠어요. <LF> 이래서야 월급도 제대로 못 받을 것 같은 기분이에요. <LF> 다음 번엔 VPN이든 뭐든 백업 계획을 꼭 세울 거예요. <LF> 진짜 정신 나갈 것 같아서 뛸 듯이 화가 나네요. <LF> IT 부서에 정식으로 개선 요청도 할 예정이에요. <LF> 더 이상의 업무 지연은 못 참겠으니, 신속한 조치를 원합니다.",True
일반 대화,"가족 모임에서 갑자기 술 권하길래 안 마신다고 했더니❤️""술도 못 먹는 놈이 뭐가 자신감이 있냐""면서 놀려서 빡쳤어.❤️장애인이라고 놀리는 수준이어서 기분 나빠 돌아버릴 지경.❤️제발 그런 농담 좀 자제해달라고 경고했지.❤️다행히 사과는 받았는데 기분은 여전하네.❤️이제부터는 만취자 앞에선 얼른 피해야겠어.❤️친척들이랑도 잘 이야기 나눠야 할 것 같아.❤️분위기 회복 위해서 다음엔 간단한 선물 준비하려 해.","가족 모임에서 누군가 갑자기 술을 권했는데 제가 안 마신다고 하자, ""술도 못 마시는 주제에 무슨 자신감이냐""며 놀렸어요. 그 말에 정말 화가 났습니다. 심지어 제가 장애인인 것처럼 농담을 해서 너무 기분이 나빠서 거의 화를 낼 뻔했죠. 그런 농담은 제발 삼가 달라고 경고했어요. 다행히도 그들이 사과를 했지만 여전히 속상한 마음이 있습니다. 앞으로는 만취한 사람들은 빨리 피할 생각이에요. 또 친척들과도 진지하게 대화를 나눠야 할 것 같아요. 다음번엔 분위기를 풀기 위해 간단한 선물을 준비하려고 합니다.",True
일반 대화,"택시비 아끼려고 심야버스 탔는데 기사님이❤️""이 시간에 여기 왜 떨어졌냐, 썩 돌아가""라고 소리지르길래 깜짝 놀랐어.❤️정말 죽이고 싶었지만 참았지.❤️제발 다음엔 택시 잡을 돈이라도 벌어야겠어.❤️이러다 길거리에서 봉변 당할 뻔했어.❤️다음부턴 배차 확인 꼼꼼히 하고 탈 거야.❤️버스 회사에 문의 넣어보고 보상받을 방법도 찾아보려 해.❤️다음부터는 안전하게 귀가할 수 있도록 앱도 설치했어.","나는 택시비를 아끼려고 심야 버스를 탔는데, 운전기사가 “이 시간에 왜 여기서 내리냐? 꺼져!”라며 소리를 질러 깜짝 놀랐다. 정말 한마디 하고 싶었지만 참았다. 다음에는 택시라도 탈 수 있을 만큼은 벌어야겠다는 생각이 들었다. 이처럼 길거리에서 위험한 일을 당할 뻔했다. 앞으로는 버스를 타기 전에 운행 시간을 꼼꼼히 확인할 것이다. 또한 버스 회사에 연락해 보상 방법도 알아볼 계획이다. 안전하게 집에 돌아가기 위해 앱도 설치해 놓았다.",True
일반 대화,"출근길 버스에서 가방 끌려가서 미칠 듯 화났어.❤️지갑이랑 휴대폰 다 들어있었는데, 죽이고 싶더라.❤️기사님이 CCTV 돌려보자고 해서 일단 신고는 했어.❤️정말 귀찮지만 안 그러면 다음에도 당할 것 같아.❤️다행히 30분 만에 되찾긴 했지만 기분은 더럽네.❤️이제부터는 가방 앞에 메고 다니려 해.❤️다시는 이런 일 없었으면 좋겠다.","출근길 버스에서 가방을 낚아채 가서 미칠 것 같을 정도로 화가 났어요. <LF> 지갑이랑 핸드폰이 다 들어 있었는데, 누군가를 죽이고 싶은 기분이었어요. <LF> 운전기사분이 CCTV를 확인해보자고 해서 일단 신고는 해두었어요. <LF> 진짜 불쾌하지만, 안 그러면 또 당할 것만 같아서요. <LF> 다행히 30분 안에 되찾았지만, 여전히 속이 메스꺼워요. <LF> 앞으로는 가방을 앞쪽에 메고 다니려고 해요. <LF> 이런 일이 다시는 없었으면 정말 좋겠어요.",True
일반 대화,이사 온 집 인터넷 연결이 자꾸 끊겨서 짜증나 미치겠어.❤️집중해야 할 업무 중에 계속 튕기니까 죽을 맛이야.❤️업체에 전화해도 '조금만 참아주세요'만 반복하더라.❤️내가 직접 기사 불러서 점검하게 했어.❤️돈 아깝지만 업무 시간이랑 비교하면 낫지.❤️이제는 제대로 속 시원히 고쳐줘야겠다.,"새 집에서 인터넷 연결이 자꾸 끊겨서 정말 미치겠어요. <LF> 중요한 업무에 집중해야 할 때마다 계속 끊기니까 너무 지치고 힘들어요. <LF> 서비스 회사에 전화해도 ""조금만 더 참아 주세요""라는 말만 반복해서 하더라고요. <LF> 그래서 직접 기술자를 불러서 점검받기로 했어요. <LF> 돈은 좀 아깝지만, 일하는 데 잃는 시간을 생각하면 그럴 만한 가치가 있어요. <LF> 이제는 제대로 한번에 고쳐졌으면 좋겠어요.",True
일반 대화,동네 마트에서 우유 한 팩 사러 갔는데 가격이 두 배로 올랐어.❤️장난하냐고 하니 사장님이 '원자재 값 상승'이라더라.❤️속 터져서 죽일 놈이라고 욕할 뻔했지만 참았지.❤️다음엔 대형마트 가서 대량 구매할 생각이야.❤️이렇게 살아야 하나 싶어서 기분이 더 나쁘네.,"나는 지역 식료품점에 우유 한 팩을 사러 갔는데, 가격이 두 배로 올랐다. <LF> 내가 농담하는 거냐고 물었더니, 주인은 원자재 비용 상승 때문이라고 말했다. <LF> 너무 답답해서 거의 욕을 할 뻔했지만 참았다. <LF> 다음에는 대형 슈퍼마켓에 가서 대량으로 사는 걸 생각 중이다. <LF> 이렇게 살아야 하는 건지 생각하니 기분이 더 안 좋아진다.",True
일반 대화,친구랑 약속 잡았더니 갑자기 소리 지르고 욕하길래 당황했어.❤️'너 때문에 내 시간 다 날아간다'며 막 소리지르는데 기분 나빠.❤️왜 그러냐고 물어보니 잔소리한다고 하더라.❤️결국 화해하려고 밥 사주고 사과받았어.❤️이제는 감정 조절 좀 해달라고 부탁할 생각이야.,"친구와 약속을 잡았는데 갑자기 친구가 소리를 지르며 욕을 해서 저를 당황하게 했어요. <LF> 친구는 ""너 때문에 내 시간이 다 낭비됐어""라고 소리쳐서 마음이 아팠어요. <LF> 이유를 물어보니 제가 잔소리를 한다고 하더라고요. <LF> 결국 제가 밥을 사주며 화해하려 했고, 친구가 사과했어요. <LF> 이제는 친구에게 감정을 좀 더 잘 다스리라고 말해볼까 생각 중이에요.",True
